date,open,high,low,close,price difference(後天-前天),12month,收盤價一年總平均,BTC_Transactions,每日量差(後天-前天),交易量一年總平均,厭惡0,生氣0,恐懼0,悲傷0,驚喜0,開心0,厭惡1,生氣1,恐懼1,悲傷1,驚喜1,快樂1,厭惡2,生氣2,恐懼2,悲傷2,驚喜2,快樂2,厭惡3,生氣3,恐懼3,悲傷3,驚喜3,快樂3,厭惡4,生氣4,恐懼4,悲傷4,驚喜4,快樂4,厭惡5,生氣5,恐懼5,悲傷5,驚喜5,快樂5,厭惡6,生氣6,恐懼6,悲傷6,驚喜6,快樂6,厭惡7,生氣7,恐懼7,悲傷7,驚喜7,快樂7,厭惡8,生氣8,恐懼8,悲傷8,驚喜8,快樂8,厭惡9,生氣9,恐懼9,悲傷9,驚喜9,快樂9,厭惡10,生氣10,恐懼10,悲傷10,驚喜10,快樂10,厭惡11,生氣11,恐懼11,悲傷11,驚喜11,快樂11,厭惡12,生氣12,恐懼12,悲傷12,驚喜12,快樂12,厭惡13,生氣13,恐懼13,悲傷13,驚喜13,快樂13,厭惡14,生氣14,恐懼14,悲傷14,驚喜14,快樂14,close_MA5,close_MA10,close_MA20,close_MA50,close_MA60,close_MA120,close_MA240,volume_MA5,volume_MA10,volume_MA20,volume_MA50,volume_MA60,volume_MA120,volume_MA240,close_EMA50,close_EMA100,close_EMA200,MACD,baseline,bar,Rolling Mean,Bollinger High,Bollinger Low,close_MA3,volume_MA3
2022-10-11,19131.0,19265.0,18853.0,19059.0,-72.0,,,266294,8176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19317.4,19573.0,19410.05,19868.16,20360.233333333334,21012.74975,29276.224958333336,248167.0,255146.2,255386.45,254208.34,252834.96666666667,251812.38333333333,254226.94583333333,20125.941176521817,21838.89100873757,26203.443490435522,-167.64994859816215,0,8.066461003846655,19410.05,20195.114657068658,18624.98534293134,19211.666666666668,245164.0
2022-10-12,19061.0,19229.0,18967.0,19157.0,98.0,,,261059,-5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19242.4,19583.6,19397.75,19820.9,20271.916666666668,20988.24725,29178.794541666666,246374.8,259903.2,256156.1,254294.4,253299.8,251628.83333333334,254283.69583333333,20087.94348332488,21785.7842560893,26133.32962485905,-178.33357279377014,0,-2.093730553409074,19397.75,20190.946033372125,18604.553966627875,19115.666666666668,261823.66666666666
2022-10-13,19156.0,19504.0,18183.0,19377.0,220.0,,,280950,19891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19233.8,19557.7,19401.9,19781.0,20189.533333333333,20961.761666666665,29073.771708333334,255500.2,260631.6,256139.4,254784.2,254562.01666666666,251502.19166666668,254314.95416666666,20060.063346723906,21738.085557948918,26066.102464412692,-167.1217846530817,0,7.294446069823493,19401.9,20193.677719996966,18610.122280003037,19197.666666666668,269434.3333333333
2022-10-14,19374.0,19947.0,19083.0,19181.0,-196.0,,,284492,3542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19181.0,19441.5,19414.9,19733.2,20107.383333333335,20951.746,28970.76970833333,270182.6,261222.7,258969.3,255268.02,255273.73333333334,251780.175,254389.37083333332,20025.590274303362,21687.45020036577,25997.593982179733,-172.06842602828328,0,1.8782437556975538,19414.9,20181.572070149134,18648.22792985087,19238.333333333332,275500.3333333333
2022-10-15,19184.0,19229.0,18990.0,19066.0,-115.0,,,241606,-42886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19168.0,19331.9,19427.7,19709.52,20027.366666666665,20940.290166666666,28881.227583333333,266880.2,258698.7,260456.5,254849.22,254738.03333333333,251698.00833333333,254331.82916666666,19987.95928315421,21635.54029540803,25928.622897779936,-183.1568951851732,0,-7.368180320953883,19427.7,20159.609427808646,18695.790572191356,19208.0,269016.0
2022-10-16,19072.0,19425.0,19067.0,19264.0,198.0,,,212775,-28831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19209.0,19263.2,19429.6,19693.9,19959.433333333334,20942.850166666667,28794.840125,256176.4,252171.7,258137.2,254599.22,254017.65,251406.68333333332,254131.22083333333,19959.568723030516,21588.579101439555,25862.308242080635,-173.96231238575638,0,1.4611219827703508,19429.6,20159.499315327244,18699.700684672753,19170.333333333332,246291.0
2022-10-17,19262.0,19672.0,19160.0,19547.0,283.0,,,260321,47546.0,,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,19287.0,19264.7,19453.2,19693.7,19898.533333333333,20934.46833333333,28709.165041666663,256028.8,251201.8,257603.85,255766.68,253493.38333333333,251912.325,254297.04166666666,19943.389557421477,21548.151792500157,25799.469354099732,-142.20060435332925,0,26.578264012157973,19453.2,20165.12536568426,18741.27463431574,19292.333333333332,238234.0
2022-10-18,19547.0,19700.0,19099.0,19334.0,-213.0,,,257552,-2769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19278.4,19256.1,19449.25,19674.34,19873.416666666668,20924.289666666664,28629.832125,251349.2,253424.7,257286.55,255876.16,253123.71666666667,252087.725,254535.2125,19919.491927718675,21504.30720254966,25735.136325700732,-132.6870085518167,0,28.873487850936442,19449.25,20162.98882145504,18735.51117854496,19381.666666666668,243549.33333333334
2022-10-19,19329.0,19356.0,19078.0,19126.0,-208.0,,,263366,5814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19267.4,19224.2,19425.95,19660.48,19839.75,20911.07058333333,28555.03795833333,247124.0,258653.3,257094.9,255897.82,253803.6,252163.375,254643.90833333333,19888.374597219903,21457.212010419964,25669.373775196247,-140.3138265585876,0,16.997335875332425,19425.95,20150.412043602315,18701.487956397687,19335.666666666668,260413.0
2022-10-20,19128.0,19340.0,18913.0,19043.0,-83.0,,,263841,475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19262.8,19215.4,19406.85,19640.16,19798.566666666666,20903.398250000002,28474.925708333332,251571.0,259225.6,255961.8,255969.06,254779.46666666667,252234.19166666668,254659.44166666668,19855.22265223089,21409.405831995806,25603.439707781363,-151.31131842646937,0,4.799875205960518,19406.85,20151.284585857236,18662.41541414276,19167.666666666668,261586.33333333334
2022-10-21,19043.0,19245.0,18660.0,19165.0,122.0,,,270585,6744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19243.0,19226.0,19399.5,19620.9,19761.133333333335,20887.328083333334,28399.470791666667,263133.0,259654.7,257400.45,256023.08,255116.06666666668,252363.55833333332,254740.525,19828.15509724144,21364.962152154305,25539.375631087023,-148.47104774260515,0,6.112116711859812,19399.5,20150.749205264077,18648.250794735923,19111.333333333332,265930.6666666667
2022-10-22,19166.0,19250.0,19118.0,19206.0,41.0,,,232961,-37624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19174.8,19230.9,19407.25,19605.84,19722.566666666666,20870.582916666663,28319.592125,257661.0,256844.9,258374.05,255273.12,254719.48333333334,252186.40833333333,254652.83333333334,19803.756858133933,21322.21042636907,25476.356968091135,-141.28313142057232,0,10.640026427114122,19407.25,20146.46320191376,18668.03679808624,19138.0,255795.66666666666
2022-10-23,19208.0,19689.0,19079.0,19574.0,368.0,,,217717,-15244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19222.8,19250.6,19404.15,19600.52,19692.6,20854.642916666668,28237.685291666665,249694.0,250521.6,255576.6,254778.46,254073.76666666666,252185.16666666666,254475.79583333334,19794.746785265936,21287.592398124136,25417.627048010625,-104.68538351674943,0,37.79021946474961,19404.15,20139.835652256603,18668.4643477434,19315.0,240421.0
2022-10-24,19576.0,19588.0,19169.0,19332.0,-242.0,,,264350,46633.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,19264.0,19265.7,19353.6,19587.02,19655.283333333333,20840.503833333332,28155.12420833333,249890.8,248507.4,254865.05,255978.06,254141.25,252666.275,254659.34583333333,19776.59985251041,21248.867796181083,25357.073545045347,-94.1237817856454,0,38.68145695668292,19353.6,19941.821011086453,18765.378988913544,19370.666666666668,238342.66666666666
2022-10-25,19332.0,20418.0,19222.0,20087.0,755.0,,,248418,-15932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19472.8,19367.8,19349.85,19592.88,19652.566666666666,20835.397833333333,28081.683875,246806.2,249188.6,253943.65,255945.9,253905.78333333333,252580.2,254815.1375,19788.772407313925,21225.860513088388,25304.635002308576,-24.54846667682432,0,86.60541765240322,19349.85,19916.9483484643,18782.7516515357,19664.333333333332,243495.0
2022-10-26,20096.0,21012.0,20062.0,20775.0,688.0,,,305914,57496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19794.8,19518.9,19391.05,19632.6,19664.733333333334,20839.678333333333,27988.333958333333,253872.0,258502.5,255337.1,256704.52,255249.76666666666,253063.36666666667,254961.59583333333,19827.44799918397,21216.93258213614,25259.56400726073,85.12505332782894,0,157.0231501256452,19391.05,20207.11565137694,18574.98434862306,20064.666666666668,272894.0
2022-10-27,20771.0,20872.0,20210.0,20296.0,-479.0,,,267860,-38054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20012.8,19593.8,19429.25,19653.0,19677.05,20841.368499999997,27887.717458333333,260851.8,259256.4,255229.1,256759.86,256348.3,253087.8,254909.04583333334,19845.822587451265,21198.69629338097,25210.175310671075,131.8706880513855,0,163.0150278793614,19429.25,20339.219085645753,18519.280914354247,20386.0,274064.0
2022-10-28,20295.0,20750.0,20008.0,20599.0,303.0,,,282876,15016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20217.8,19720.3,19488.2,19678.54,19682.0,20846.986083333333,27790.476958333333,273883.6,261788.8,257606.75,257162.66,256861.6,253186.41666666666,254885.525,19875.35895657082,21186.821119254615,25164.292969271362,191.16290114760704,0,177.84579278046635,19488.2,20537.7046651131,18438.695334886903,20556.666666666668,285550.0
2022-10-29,20596.0,21078.0,20566.0,20821.0,222.0,,,252518,-30358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20515.6,19889.8,19557.0,19667.54,19698.7,20860.1655,27700.246708333332,271517.2,260704.0,259678.65,256398.98,256698.85,253026.23333333334,254820.61666666667,19912.44291905824,21179.57713669512,25121.076123805975,253.14782136661233,0,191.8645703995773,19557.0,20763.277963947243,18350.722036052757,20572.0,267751.3333333333
2022-10-30,20820.0,20931.0,20525.0,20628.0,-193.0,,,222003,-30515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20623.8,20048.3,19631.85,19646.66,19708.183333333334,20871.83008333333,27622.96520833333,266234.2,256520.2,257872.9,256003.46,256060.91666666666,252918.275,254654.12083333332,19940.503981055957,21168.6548171566,25076.36889869348,283.4306184456982,0,177.71789398293055,19631.85,20910.440552127206,18353.25944787279,20682.666666666668,252465.66666666666
2022-10-31,20631.0,20833.0,20243.0,20498.0,-130.0,,,283952,61949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20568.4,20181.6,19703.8,19619.92,19714.35,20881.85958333333,27544.136916666663,261841.8,257856.9,258755.8,257278.94,256328.71666666667,253566.39166666666,254898.92916666667,19962.366570034155,21155.374523747556,25030.812989253744,293.55610768491897,0,150.27470657772105,19703.8,21008.35019067454,18399.249809325458,20649.0,252824.33333333334
2022-11-01,20493.0,20681.0,20334.0,20480.0,-18.0,,,276048,-7904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20605.2,20309.0,19769.95,19581.5,19723.033333333333,20884.1135,27469.308208333332,263479.4,262165.6,259505.25,257423.54,256421.86666666667,253864.775,255186.69166666668,19982.665920228897,21142.00077080206,24985.53126796764,296.70791711524726,0,122.74121280643945,19769.95,21091.812557545847,18448.087442454154,20535.333333333332,260667.66666666666
2022-11-02,20480.0,20802.0,20055.0,20154.0,-326.0,,,257345,-18703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20516.2,20367.0,19808.8,19581.04,19728.266666666666,20883.991583333333,27394.88125,258373.2,266128.4,258325.0,257371.02,256670.11666666667,253961.725,255195.24166666667,19989.384903749335,21122.43639910301,24937.456329977915,269.7902986676054,0,76.65887548703805,19808.8,21127.704744970164,18489.895255029835,20377.333333333332,272448.3333333333
2022-11-03,20152.0,20387.0,20039.0,20209.0,55.0,,,296875,39530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20393.8,20454.7,19860.2,19580.56,19731.633333333335,20881.171166666667,27317.611875,267244.6,269380.9,258944.15,257904.88,258211.86666666667,254210.75833333333,255367.125,19997.99726046505,21104.348549615825,24890.407013261716,250.01392753435357,0,45.50600348302899,19860.2,21156.01181219367,18564.388187806333,20281.0,276756.0
2022-11-04,20209.0,21290.0,20184.0,21153.0,944.0,,,281386,-15489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20498.8,20561.3,19964.55,19609.8,19754.283333333333,20877.083166666667,27230.915958333335,279121.2,272677.7,260933.15,257994.72,258734.53333333333,254211.65833333333,255403.45416666666,20043.291485544854,21105.311944672936,24853.218883776528,306.97530140392337,0,81.97390188207902,19964.55,21325.560379321436,18603.539620678563,20505.333333333332,278535.3333333333
2022-11-05,21152.0,21473.0,21089.0,21301.0,148.0,,,257047,-24339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20659.4,20613.9,20066.4,19639.78,19796.15,20874.723666666665,27155.31825,273740.2,267791.0,263146.75,257911.0,258552.26666666666,254118.85833333334,255385.28333333333,20092.613388072506,21109.18695566951,24817.873422246415,359.911132197416,0,107.92778614045733,20066.4,21509.0962185216,18623.7037814784,20887.666666666668,278436.0
2022-11-06,21299.0,21364.0,20899.0,20907.0,-394.0,,,223267,-33780.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20744.8,20675.0,20134.4,19655.64,19823.333333333332,20869.045749999997,27081.056625,263184.0,263331.7,261294.05,257422.48,257855.16666666666,254141.3,255264.54166666666,20124.550117952014,21105.183253577045,24778.95925884098,365.85332290801307,0,91.09598148084348,20134.4,21602.00605641681,18666.793943583194,21120.333333333332,253900.0
2022-11-07,20899.0,21070.0,20400.0,20590.0,-317.0,,,264725,41458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20832.0,20674.1,20197.2,19679.06,19844.466666666667,20866.828416666664,27005.089875,264660.0,261516.6,261652.7,258472.14,257888.31666666668,254687.20833333334,255430.09583333333,20142.803054502918,21094.981604991357,24737.278072185847,341.05186750568464,0,53.03562086281204,20197.2,21627.615854141266,18766.784145858735,20932.666666666668,248346.33333333334
2022-11-08,20591.0,20669.0,17114.0,18550.0,-2040.0,,,295615,30890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20500.2,20447.0,20168.4,19659.3,19797.45,20855.164166666666,26924.920958333336,264408.0,265826.3,263265.15,259311.14,257970.2,255239.34166666667,255795.40416666667,20080.340189620452,21044.585929644993,24675.713116243704,154.9988540992381,0,-106.41391403490763,20168.4,21708.607422801346,18628.192577198657,20015.666666666668,261202.33333333334
2022-11-09,18546.0,18588.0,15632.0,15877.0,-2673.0,,,292116,-3499.0,,4.0,4.0,2.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,19445.0,19971.9,20010.1,19599.28,19700.866666666665,20826.463,26825.801333333333,266554.0,272837.6,264678.9,259761.04,258809.15,255380.08333333334,255931.55833333332,19915.503319439256,20942.2574953946,24588.163732002475,-205.76631428586188,0,-373.7432659360061,20010.1,22434.38701618254,17585.812983817457,18339.0,284152.0
2022-11-10,15900.0,18150.0,15748.0,17551.0,1674.0,,,292684,568.0,,5.0,8.0,3.0,3.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,18695.0,19677.2,19929.4,19580.98,19629.466666666667,20804.118416666668,26735.16925,273681.4,273710.8,265783.85,260399.06,260017.58333333334,255964.55833333332,256055.07916666666,19822.77769906909,20875.103881624407,24518.14220233081,-352.5337104361679,0,-416.4085296690497,19929.4,22569.945190912713,17288.85480908729,17326.0,293471.6666666667
2022-11-11,17548.0,17645.0,16394.0,17007.0,-544.0,,,284333,-8351.0,,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17915.0,19329.9,19819.45,19533.06,19539.566666666666,20774.3665,26634.60358333333,285894.6,274539.3,268352.45,261172.4,260276.16666666666,255944.25,256088.82083333333,19712.355044203636,20798.507765156595,24443.404468974288,-506.90094433813283,0,-456.6206108568117,19819.45,22753.626436052167,16885.273563947834,16811.666666666668,289711.0
2022-11-12,17020.0,17054.0,16610.0,16788.0,-219.0,,,239087,-45246.0,,0.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,17154.6,18993.3,19680.15,19482.94,19483.083333333332,20740.63825,26533.873499999998,280767.0,272713.5,269420.95,260328.46,259928.1,255693.91666666666,255924.0125,19597.674454234868,20719.09176980696,24367.231290178526,-639.5373703942241,0,-471.40562953032236,19680.15,22912.745911385275,16447.55408861473,17115.333333333332,272034.6666666667
2022-11-13,16788.0,17240.0,16263.0,16310.0,-478.0,,,227515,-11572.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,16706.6,18603.4,19529.05,19430.72,19417.7,20699.925833333335,26427.688625,267147.0,265777.5,267579.2,260320.88,259216.98333333334,255702.45833333334,255783.7625,19468.746044264873,20631.78302188999,24287.05983455486,-774.2976771858157,0,-484.93274905753117,19529.05,23095.44404942561,15962.655950574388,16701.666666666668,250311.66666666666
2022-11-14,16300.0,17130.0,15784.0,16589.0,279.0,,,242293,14778.0,,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,16849.0,18147.0,19354.15,19386.3,19366.0,20664.81875,26320.829,257182.4,261868.2,267272.95,260929.5,258640.3,256037.95833333334,255783.8625,19355.81482684272,20551.727912545633,24210.462224260784,-848.7987987212655,0,-447.5470964743847,19354.15,23141.575915202404,15566.724084797599,16562.333333333332,236298.33333333334
2022-11-15,16586.0,17095.0,16511.0,16874.0,285.0,,,282935,40642.0,,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,16713.6,17704.3,19159.1,19339.26,19317.2,20618.476749999998,26219.295083333334,255232.6,264457.0,266124.0,261404.98,259002.0,256331.05,256086.12083333332,19258.48875520183,20478.9016172477,24137.462600138788,-874.7606597678896,0,-378.80716601680706,19159.1,23039.096359193805,15279.10364080619,16591.0,250914.33333333334
2022-11-16,16875.0,16980.0,16371.0,16654.0,-220.0,,,268223,-14712.0,,9.0,13.0,4.0,10.0,0.0,7.0,8.0,32.0,1.0,4.0,0.0,1.0,1.0,1.0,,,,,4.0,7.0,0.0,1.0,0.0,0.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,16643.0,17279.0,18977.0,19290.84,19259.533333333333,20562.218249999998,26117.673666666666,252010.6,268952.6,266142.15,261349.68,259344.16666666666,256234.475,256121.3875,19156.351941272347,20403.160991163586,24063.000285709546,-902.6822242942399,0,-325.38298443452584,18977.0,22972.4722268811,14981.527773118903,16705.666666666668,264483.6666666667
